CrimeKey,CrimeCode,CrimeDescription
1003,148,PUBLIC INTOXICATION
1004,148,ROBBERY
1005,148,SEXUAL ASSAULT
1006,148,SHOPLIFTING
1007,148,TRAFFIC VIOLATION
1008,148,VANDALISM
1009,148,VEHICLE - STOLEN
1010,149,ARSON
1011,149,ASSAULT
1012,149,BURGLARY
1013,149,COUNTERFEITING
1014,149,CYBERCRIME
1015,149,DRUG OFFENSE
1016,149,EXTORTION
1017,149,FIREARM OFFENSE
1018,149,FRAUD
1019,149,HOMICIDE
1020,149,IDENTITY THEFT
1021,149,ILLEGAL POSSESSION
1022,149,KIDNAPPING
1023,149,PUBLIC INTOXICATION
1024,149,ROBBERY
1025,149,SEXUAL ASSAULT
1026,149,SHOPLIFTING
1027,149,TRAFFIC VIOLATION
1028,149,VANDALISM
1029,149,VEHICLE - STOLEN
1030,150,ARSON
1031,150,ASSAULT
1032,150,BURGLARY
1033,150,COUNTERFEITING
1034,150,CYBERCRIME
1035,150,DOMESTIC VIOLENCE
1036,150,DRUG OFFENSE
1037,150,EXTORTION
1038,150,FIREARM OFFENSE
1039,150,FRAUD
1040,150,HOMICIDE
1041,150,IDENTITY THEFT
1042,150,ILLEGAL POSSESSION
1043,150,KIDNAPPING
1044,150,PUBLIC INTOXICATION
1045,150,ROBBERY
1046,150,SEXUAL ASSAULT
1047,150,SHOPLIFTING
1048,150,TRAFFIC VIOLATION
1049,150,VANDALISM
1050,150,VEHICLE - STOLEN
1051,151,ARSON
1052,151,ASSAULT
1053,151,BURGLARY
1054,151,COUNTERFEITING
1055,151,CYBERCRIME
1056,151,DOMESTIC VIOLENCE
1057,151,DRUG OFFENSE
1058,151,EXTORTION
1059,151,FIREARM OFFENSE
1060,151,FRAUD
1061,151,HOMICIDE
1062,151,IDENTITY THEFT
1063,151,ILLEGAL POSSESSION
1064,151,KIDNAPPING
1065,151,PUBLIC INTOXICATION
1066,151,ROBBERY
1067,151,SEXUAL ASSAULT
1068,151,SHOPLIFTING
1069,151,TRAFFIC VIOLATION
1070,151,VANDALISM
1071,151,VEHICLE - STOLEN
1072,152,ARSON
1073,152,ASSAULT
1074,152,BURGLARY
1075,152,COUNTERFEITING
1076,152,CYBERCRIME
1077,152,DOMESTIC VIOLENCE
1078,152,DRUG OFFENSE
1079,152,EXTORTION
1080,152,FIREARM OFFENSE
1081,152,FRAUD
1082,152,HOMICIDE
1083,152,IDENTITY THEFT
1084,152,ILLEGAL POSSESSION
1085,152,KIDNAPPING
1086,152,PUBLIC INTOXICATION
1087,152,ROBBERY
1088,152,SEXUAL ASSAULT
1089,152,SHOPLIFTING
1090,152,TRAFFIC VIOLATION
1091,152,VANDALISM
1092,152,VEHICLE - STOLEN
1093,153,ARSON
1094,153,ASSAULT
1095,153,BURGLARY
1096,153,COUNTERFEITING
1097,153,CYBERCRIME
1098,153,DOMESTIC VIOLENCE
1099,153,DRUG OFFENSE
1100,153,EXTORTION
1101,153,FIREARM OFFENSE
1102,153,FRAUD
1103,153,HOMICIDE
1104,153,IDENTITY THEFT
1105,153,ILLEGAL POSSESSION
1106,153,KIDNAPPING
1107,153,PUBLIC INTOXICATION
1108,153,ROBBERY
1109,153,SEXUAL ASSAULT
1110,153,SHOPLIFTING
1111,153,TRAFFIC VIOLATION
1112,153,VEHICLE - STOLEN
1113,154,ARSON
1114,154,BURGLARY
1115,154,COUNTERFEITING
1116,154,CYBERCRIME
1117,154,DOMESTIC VIOLENCE
1118,154,DRUG OFFENSE
1119,154,EXTORTION
1120,154,FIREARM OFFENSE
1121,154,FRAUD
1122,154,HOMICIDE
1123,154,IDENTITY THEFT
1124,154,ILLEGAL POSSESSION
1125,154,KIDNAPPING
1126,154,PUBLIC INTOXICATION
1127,154,ROBBERY
1128,154,SEXUAL ASSAULT
1129,154,SHOPLIFTING
1130,154,TRAFFIC VIOLATION
1131,154,VANDALISM
1132,154,VEHICLE - STOLEN
1133,155,ARSON
1134,155,ASSAULT
1135,155,BURGLARY
1136,155,COUNTERFEITING
1137,155,CYBERCRIME
1138,155,DOMESTIC VIOLENCE
1139,155,DRUG OFFENSE
1140,155,EXTORTION
1141,155,FIREARM OFFENSE
1142,155,FRAUD
1143,155,HOMICIDE
1144,155,IDENTITY THEFT
1145,155,ILLEGAL POSSESSION
1146,155,KIDNAPPING
1147,155,ROBBERY
1148,155,SEXUAL ASSAULT
1149,155,SHOPLIFTING
1150,155,TRAFFIC VIOLATION
1151,155,VANDALISM
1152,155,VEHICLE - STOLEN
1153,156,ARSON
1154,156,ASSAULT
1155,156,BURGLARY
1156,156,COUNTERFEITING
1157,156,CYBERCRIME
1158,156,DOMESTIC VIOLENCE
1159,156,DRUG OFFENSE
1160,156,EXTORTION
1161,156,FIREARM OFFENSE
1162,156,FRAUD
1163,156,HOMICIDE
1164,156,IDENTITY THEFT
1165,156,ILLEGAL POSSESSION
1166,156,KIDNAPPING
1167,156,PUBLIC INTOXICATION
1168,156,ROBBERY
1169,156,SEXUAL ASSAULT
1170,156,SHOPLIFTING
1171,156,TRAFFIC VIOLATION
1172,156,VANDALISM
1173,156,VEHICLE - STOLEN
1174,157,ARSON
1175,157,ASSAULT
1176,157,BURGLARY
1177,157,COUNTERFEITING
1178,157,CYBERCRIME
1179,157,DOMESTIC VIOLENCE
1180,157,DRUG OFFENSE
1181,157,EXTORTION
1182,157,FIREARM OFFENSE
1183,157,FRAUD
1184,157,HOMICIDE
1185,157,IDENTITY THEFT
1186,157,ILLEGAL POSSESSION
1187,157,KIDNAPPING
1188,157,PUBLIC INTOXICATION
1189,157,ROBBERY
1190,157,SEXUAL ASSAULT
1191,157,SHOPLIFTING
1192,157,TRAFFIC VIOLATION
1193,157,VANDALISM
1194,157,VEHICLE - STOLEN
1195,158,ARSON
1196,158,ASSAULT
1197,158,BURGLARY
1198,158,COUNTERFEITING
1199,158,CYBERCRIME
1200,158,DOMESTIC VIOLENCE
1201,158,DRUG OFFENSE
1202,158,EXTORTION
1203,158,FIREARM OFFENSE
1204,158,FRAUD
1205,158,HOMICIDE
1206,158,IDENTITY THEFT
1207,158,ILLEGAL POSSESSION
1208,158,KIDNAPPING
1209,158,PUBLIC INTOXICATION
1210,158,ROBBERY
1211,158,SEXUAL ASSAULT
1212,158,SHOPLIFTING
1213,158,TRAFFIC VIOLATION
1214,158,VANDALISM
1215,158,VEHICLE - STOLEN
1216,159,ARSON
1217,159,ASSAULT
1218,159,BURGLARY
1219,159,COUNTERFEITING
1220,159,CYBERCRIME
1221,159,DOMESTIC VIOLENCE
1222,159,DRUG OFFENSE
1223,159,EXTORTION
1224,159,FIREARM OFFENSE
1225,159,FRAUD
1226,159,HOMICIDE
1227,159,IDENTITY THEFT
1228,159,ILLEGAL POSSESSION
1229,159,KIDNAPPING
1230,159,PUBLIC INTOXICATION
1231,159,ROBBERY
1232,159,SEXUAL ASSAULT
1233,159,SHOPLIFTING
1234,159,TRAFFIC VIOLATION
1235,159,VANDALISM
1236,159,VEHICLE - STOLEN
1237,160,ARSON
1238,160,ASSAULT
1239,160,BURGLARY
1240,160,COUNTERFEITING
1241,160,CYBERCRIME
1242,160,DOMESTIC VIOLENCE
1243,160,DRUG OFFENSE
1244,160,EXTORTION
1245,160,FIREARM OFFENSE
1246,160,FRAUD
1247,160,HOMICIDE
1248,160,IDENTITY THEFT
1249,160,ILLEGAL POSSESSION
1250,160,KIDNAPPING
1251,160,PUBLIC INTOXICATION
1252,160,ROBBERY
1253,160,SEXUAL ASSAULT
1254,160,SHOPLIFTING
1255,160,TRAFFIC VIOLATION
1256,160,VANDALISM
1257,160,VEHICLE - STOLEN
1258,161,ARSON
1259,161,ASSAULT
1260,161,BURGLARY
1261,161,COUNTERFEITING
1262,161,CYBERCRIME
1263,161,DOMESTIC VIOLENCE
1264,161,DRUG OFFENSE
1265,161,EXTORTION
1266,161,FIREARM OFFENSE
1267,161,FRAUD
1268,161,HOMICIDE
1269,161,IDENTITY THEFT
1270,161,ILLEGAL POSSESSION
1271,161,KIDNAPPING
1272,161,PUBLIC INTOXICATION
1273,161,ROBBERY
1274,161,SEXUAL ASSAULT
1275,161,SHOPLIFTING
1276,161,TRAFFIC VIOLATION
1277,161,VANDALISM
1278,161,VEHICLE - STOLEN
1279,162,ARSON
1280,162,ASSAULT
1281,162,BURGLARY
1282,162,COUNTERFEITING
1283,162,CYBERCRIME
1284,162,DOMESTIC VIOLENCE
1285,162,DRUG OFFENSE
1286,162,EXTORTION
1287,162,FIREARM OFFENSE
1288,162,FRAUD
1289,162,HOMICIDE
1290,162,IDENTITY THEFT
1291,162,ILLEGAL POSSESSION
1292,162,KIDNAPPING
1293,162,PUBLIC INTOXICATION
1294,162,ROBBERY
1295,162,SEXUAL ASSAULT
1296,162,SHOPLIFTING
1297,162,TRAFFIC VIOLATION
1298,162,VANDALISM
1299,162,VEHICLE - STOLEN
1300,163,ARSON
1301,163,ASSAULT
1302,163,BURGLARY
1303,163,COUNTERFEITING
1304,163,CYBERCRIME
1305,163,DOMESTIC VIOLENCE
1306,163,DRUG OFFENSE
1307,163,EXTORTION
1308,163,FIREARM OFFENSE
1309,163,FRAUD
1310,163,HOMICIDE
1311,163,IDENTITY THEFT
1312,163,ILLEGAL POSSESSION
1313,163,KIDNAPPING
1314,163,PUBLIC INTOXICATION
1315,163,ROBBERY
1316,163,SEXUAL ASSAULT
1317,163,SHOPLIFTING
1318,163,TRAFFIC VIOLATION
1319,163,VANDALISM
1320,163,VEHICLE - STOLEN
1321,164,ARSON
1322,164,ASSAULT
1323,164,BURGLARY
1324,164,COUNTERFEITING
1325,164,CYBERCRIME
1326,164,DOMESTIC VIOLENCE
1327,164,DRUG OFFENSE
1328,164,EXTORTION
1329,164,FIREARM OFFENSE
1330,164,FRAUD
1331,164,HOMICIDE
1332,164,IDENTITY THEFT
1333,164,ILLEGAL POSSESSION
1334,164,KIDNAPPING
1335,164,PUBLIC INTOXICATION
1336,164,ROBBERY
1337,164,SEXUAL ASSAULT
1338,164,SHOPLIFTING
1339,164,TRAFFIC VIOLATION
1340,164,VANDALISM
1341,164,VEHICLE - STOLEN
1342,165,ARSON
1343,165,ASSAULT
1344,165,BURGLARY
1345,165,COUNTERFEITING
1346,165,CYBERCRIME
1347,165,DOMESTIC VIOLENCE
1348,165,DRUG OFFENSE
1349,165,EXTORTION
1350,165,FIREARM OFFENSE
1351,165,FRAUD
1352,165,HOMICIDE
1353,165,IDENTITY THEFT
1354,165,ILLEGAL POSSESSION
1355,165,KIDNAPPING
1356,165,PUBLIC INTOXICATION
1357,165,ROBBERY
1358,165,SEXUAL ASSAULT
1359,165,SHOPLIFTING
1360,165,TRAFFIC VIOLATION
1361,165,VANDALISM
1362,165,VEHICLE - STOLEN
1363,166,ARSON
1364,166,ASSAULT
1365,166,BURGLARY
1366,166,COUNTERFEITING
1367,166,CYBERCRIME
1368,166,DOMESTIC VIOLENCE
1369,166,DRUG OFFENSE
1370,166,EXTORTION
1371,166,FIREARM OFFENSE
1372,166,FRAUD
1373,166,HOMICIDE
1374,166,IDENTITY THEFT
1375,166,ILLEGAL POSSESSION
1376,166,KIDNAPPING
1377,166,PUBLIC INTOXICATION
1378,166,ROBBERY
1379,166,SEXUAL ASSAULT
1380,166,SHOPLIFTING
1381,166,TRAFFIC VIOLATION
1382,166,VANDALISM
1383,166,VEHICLE - STOLEN
1384,167,ARSON
1385,167,ASSAULT
1386,167,BURGLARY
1387,167,COUNTERFEITING
1388,167,CYBERCRIME
1389,167,DRUG OFFENSE
1390,167,EXTORTION
1391,167,FIREARM OFFENSE
1392,167,FRAUD
1393,167,HOMICIDE
1394,167,IDENTITY THEFT
1395,167,ILLEGAL POSSESSION
1396,167,KIDNAPPING
1397,167,PUBLIC INTOXICATION
1398,167,ROBBERY
1399,167,SEXUAL ASSAULT
1400,167,SHOPLIFTING
1401,167,TRAFFIC VIOLATION
1402,167,VANDALISM
1403,167,VEHICLE - STOLEN
1404,168,ARSON
1405,168,ASSAULT
1406,168,BURGLARY
1407,168,COUNTERFEITING
1408,168,CYBERCRIME
1409,168,DOMESTIC VIOLENCE
1410,168,DRUG OFFENSE
1411,168,FIREARM OFFENSE
1412,168,FRAUD
1413,168,HOMICIDE
1414,168,IDENTITY THEFT
1415,168,ILLEGAL POSSESSION
1416,168,KIDNAPPING
1417,168,PUBLIC INTOXICATION
1418,168,ROBBERY
1419,168,SEXUAL ASSAULT
1420,168,SHOPLIFTING
1421,168,TRAFFIC VIOLATION
1422,168,VANDALISM
1423,168,VEHICLE - STOLEN
1424,169,ARSON
1425,169,ASSAULT
1426,169,BURGLARY
1427,169,COUNTERFEITING
1428,169,CYBERCRIME
1429,169,DOMESTIC VIOLENCE
1430,169,DRUG OFFENSE
1431,169,EXTORTION
1432,169,FIREARM OFFENSE
1433,169,FRAUD
1434,169,HOMICIDE
1435,169,IDENTITY THEFT
1436,169,ILLEGAL POSSESSION
1437,169,KIDNAPPING
1438,169,PUBLIC INTOXICATION
1439,169,ROBBERY
1440,169,SEXUAL ASSAULT
1441,169,SHOPLIFTING
1442,169,VANDALISM
1443,169,VEHICLE - STOLEN
1444,170,ARSON
1445,170,ASSAULT
1446,170,BURGLARY
1447,170,COUNTERFEITING
1448,170,CYBERCRIME
1449,170,DOMESTIC VIOLENCE
1450,170,DRUG OFFENSE
1451,170,EXTORTION
1452,170,FIREARM OFFENSE
1453,170,FRAUD
1454,170,HOMICIDE
1455,170,IDENTITY THEFT
1456,170,ILLEGAL POSSESSION
1457,170,KIDNAPPING
1458,170,PUBLIC INTOXICATION
1459,170,ROBBERY
1460,170,SEXUAL ASSAULT
1461,170,SHOPLIFTING
1462,170,TRAFFIC VIOLATION
1463,170,VANDALISM
1464,170,VEHICLE - STOLEN
1465,171,ARSON
1466,171,ASSAULT
1467,171,BURGLARY
1468,171,COUNTERFEITING
1469,171,CYBERCRIME
1470,171,DOMESTIC VIOLENCE
1471,171,DRUG OFFENSE
1472,171,EXTORTION
1473,171,FIREARM OFFENSE
1474,171,FRAUD
1475,171,HOMICIDE
1476,171,IDENTITY THEFT
1477,171,ILLEGAL POSSESSION
1478,171,KIDNAPPING
1479,171,PUBLIC INTOXICATION
1480,171,ROBBERY
1481,171,SEXUAL ASSAULT
1482,171,SHOPLIFTING
1483,171,TRAFFIC VIOLATION
1484,171,VANDALISM
1485,171,VEHICLE - STOLEN
1486,172,ARSON
1487,172,ASSAULT
1488,172,BURGLARY
1489,172,COUNTERFEITING
1490,172,CYBERCRIME
1491,172,DOMESTIC VIOLENCE
1492,172,DRUG OFFENSE
1493,172,EXTORTION
1494,172,FIREARM OFFENSE
1495,172,FRAUD
1496,172,HOMICIDE
1497,172,IDENTITY THEFT
1498,172,ILLEGAL POSSESSION
1499,172,KIDNAPPING
1500,172,PUBLIC INTOXICATION
1501,172,ROBBERY
1502,172,SEXUAL ASSAULT
1503,172,SHOPLIFTING
1504,172,TRAFFIC VIOLATION
1505,172,VANDALISM
1506,172,VEHICLE - STOLEN
1507,173,ARSON
1508,173,ASSAULT
1509,173,BURGLARY
1510,173,COUNTERFEITING
1511,173,CYBERCRIME
1512,173,DOMESTIC VIOLENCE
1513,173,DRUG OFFENSE
1514,173,EXTORTION
1515,173,FIREARM OFFENSE
1516,173,FRAUD
1517,173,HOMICIDE
1518,173,IDENTITY THEFT
1519,173,ILLEGAL POSSESSION
1520,173,KIDNAPPING
1521,173,PUBLIC INTOXICATION
1522,173,ROBBERY
1523,173,SEXUAL ASSAULT
1524,173,SHOPLIFTING
1525,173,TRAFFIC VIOLATION
1526,173,VANDALISM
1527,173,VEHICLE - STOLEN
1528,174,ARSON
1529,174,ASSAULT
1530,174,BURGLARY
1531,174,COUNTERFEITING
1532,174,CYBERCRIME
1533,174,DOMESTIC VIOLENCE
1534,174,DRUG OFFENSE
1535,174,EXTORTION
1536,174,FIREARM OFFENSE
1537,174,FRAUD
1538,174,HOMICIDE
1539,174,IDENTITY THEFT
1540,174,ILLEGAL POSSESSION
1541,174,KIDNAPPING
1542,174,PUBLIC INTOXICATION
1543,174,ROBBERY
1544,174,SEXUAL ASSAULT
1545,174,SHOPLIFTING
1546,174,TRAFFIC VIOLATION
1547,174,VANDALISM
1548,174,VEHICLE - STOLEN
1549,175,ARSON
1550,175,ASSAULT
1551,175,BURGLARY
1552,175,COUNTERFEITING
1553,175,CYBERCRIME
1554,175,DOMESTIC VIOLENCE
1555,175,DRUG OFFENSE
1556,175,EXTORTION
1557,175,FIREARM OFFENSE
1558,175,FRAUD
1559,175,HOMICIDE
1560,175,IDENTITY THEFT
1561,175,ILLEGAL POSSESSION
1562,175,KIDNAPPING
1563,175,PUBLIC INTOXICATION
1564,175,ROBBERY
1565,175,SEXUAL ASSAULT
1566,175,SHOPLIFTING
1567,175,TRAFFIC VIOLATION
1568,175,VANDALISM
1569,175,VEHICLE - STOLEN
1570,176,ARSON
1571,176,ASSAULT
1572,176,BURGLARY
1573,176,COUNTERFEITING
1574,176,CYBERCRIME
1575,176,DOMESTIC VIOLENCE
1576,176,DRUG OFFENSE
1577,176,EXTORTION
1578,176,FIREARM OFFENSE
1579,176,FRAUD
1580,176,HOMICIDE
1581,176,IDENTITY THEFT
1582,176,ILLEGAL POSSESSION
1583,176,KIDNAPPING
1584,176,PUBLIC INTOXICATION
1585,176,ROBBERY
1586,176,SEXUAL ASSAULT
1587,176,SHOPLIFTING
1588,176,TRAFFIC VIOLATION
1589,176,VANDALISM
1590,176,VEHICLE - STOLEN
1591,177,ARSON
1592,177,ASSAULT
1593,177,BURGLARY
1594,177,COUNTERFEITING
1595,177,CYBERCRIME
1596,177,DOMESTIC VIOLENCE
1597,177,DRUG OFFENSE
1598,177,EXTORTION
1599,177,FIREARM OFFENSE
1600,177,FRAUD
1601,177,HOMICIDE
1602,177,IDENTITY THEFT
1603,177,ILLEGAL POSSESSION
1604,177,KIDNAPPING
1605,177,PUBLIC INTOXICATION
1606,177,ROBBERY
1607,177,SEXUAL ASSAULT
1608,177,TRAFFIC VIOLATION
1609,177,VANDALISM
1610,177,VEHICLE - STOLEN
1611,178,ARSON
1612,178,ASSAULT
1613,178,BURGLARY
1614,178,COUNTERFEITING
1615,178,CYBERCRIME
1616,178,DOMESTIC VIOLENCE
1617,178,DRUG OFFENSE
1618,178,EXTORTION
1619,178,FIREARM OFFENSE
1620,178,FRAUD
1621,178,HOMICIDE
1622,178,IDENTITY THEFT
1623,178,ILLEGAL POSSESSION
1624,178,KIDNAPPING
1625,178,PUBLIC INTOXICATION
1626,178,ROBBERY
1627,178,SEXUAL ASSAULT
1628,178,SHOPLIFTING
1629,178,TRAFFIC VIOLATION
1630,178,VANDALISM
1631,178,VEHICLE - STOLEN
1632,179,ARSON
1633,179,ASSAULT
1634,179,BURGLARY
1635,179,COUNTERFEITING
1636,179,CYBERCRIME
1637,179,DOMESTIC VIOLENCE
1638,179,DRUG OFFENSE
1639,179,EXTORTION
1640,179,FIREARM OFFENSE
1641,179,FRAUD
1642,179,HOMICIDE
1643,179,IDENTITY THEFT
1644,179,ILLEGAL POSSESSION
1645,179,KIDNAPPING
1646,179,PUBLIC INTOXICATION
1647,179,ROBBERY
1648,179,SEXUAL ASSAULT
1649,179,SHOPLIFTING
1650,179,TRAFFIC VIOLATION
1651,179,VANDALISM
1652,179,VEHICLE - STOLEN
1653,180,ASSAULT
1654,180,BURGLARY
1655,180,COUNTERFEITING
1656,180,CYBERCRIME
1657,180,DOMESTIC VIOLENCE
1658,180,DRUG OFFENSE
1659,180,EXTORTION
1660,180,FIREARM OFFENSE
1661,180,FRAUD
1662,180,HOMICIDE
1663,180,IDENTITY THEFT
1664,180,ILLEGAL POSSESSION
1665,180,KIDNAPPING
1666,180,PUBLIC INTOXICATION
1667,180,ROBBERY
1668,180,SEXUAL ASSAULT
1669,180,SHOPLIFTING
1670,180,TRAFFIC VIOLATION
1671,180,VANDALISM
1672,180,VEHICLE - STOLEN
1673,181,ARSON
1674,181,ASSAULT
1675,181,BURGLARY
1676,181,COUNTERFEITING
1677,181,CYBERCRIME
1678,181,DOMESTIC VIOLENCE
1679,181,DRUG OFFENSE
1680,181,EXTORTION
1681,181,FIREARM OFFENSE
1682,181,FRAUD
1683,181,HOMICIDE
1684,181,IDENTITY THEFT
1685,181,ILLEGAL POSSESSION
1686,181,KIDNAPPING
1687,181,PUBLIC INTOXICATION
1688,181,ROBBERY
1689,181,SEXUAL ASSAULT
1690,181,SHOPLIFTING
1691,181,TRAFFIC VIOLATION
1692,181,VANDALISM
1693,181,VEHICLE - STOLEN
1694,182,ASSAULT
1695,182,BURGLARY
1696,182,COUNTERFEITING
1697,182,CYBERCRIME
1698,182,DOMESTIC VIOLENCE
1699,182,DRUG OFFENSE
1700,182,EXTORTION
1701,182,FIREARM OFFENSE
1702,182,FRAUD
1703,182,HOMICIDE
1704,182,ILLEGAL POSSESSION
1705,182,KIDNAPPING
1706,182,PUBLIC INTOXICATION
1707,182,ROBBERY
1708,182,SEXUAL ASSAULT
1709,182,SHOPLIFTING
1710,182,TRAFFIC VIOLATION
1711,182,VANDALISM
1712,182,VEHICLE - STOLEN
1713,183,ARSON
1714,183,ASSAULT
1715,183,BURGLARY
1716,183,COUNTERFEITING
1717,183,CYBERCRIME
1718,183,DOMESTIC VIOLENCE
1719,183,DRUG OFFENSE
1720,183,EXTORTION
1721,183,FIREARM OFFENSE
1722,183,FRAUD
1723,183,HOMICIDE
1724,183,IDENTITY THEFT
1725,183,ILLEGAL POSSESSION
1726,183,KIDNAPPING
1727,183,PUBLIC INTOXICATION
1728,183,ROBBERY
1729,183,SEXUAL ASSAULT
1730,183,SHOPLIFTING
1731,183,TRAFFIC VIOLATION
1732,183,VANDALISM
1733,183,VEHICLE - STOLEN
1734,184,ARSON
1735,184,ASSAULT
1736,184,BURGLARY
1737,184,COUNTERFEITING
1738,184,CYBERCRIME
1739,184,DOMESTIC VIOLENCE
1740,184,DRUG OFFENSE
1741,184,EXTORTION
1742,184,FIREARM OFFENSE
1743,184,FRAUD
1744,184,HOMICIDE
1745,184,IDENTITY THEFT
1746,184,ILLEGAL POSSESSION
1747,184,KIDNAPPING
1748,184,PUBLIC INTOXICATION
1749,184,ROBBERY
1750,184,SEXUAL ASSAULT
1751,184,SHOPLIFTING
1752,184,TRAFFIC VIOLATION
1753,184,VANDALISM
1754,184,VEHICLE - STOLEN
1755,185,ARSON
1756,185,ASSAULT
1757,185,BURGLARY
1758,185,COUNTERFEITING
1759,185,CYBERCRIME
1760,185,DOMESTIC VIOLENCE
1761,185,DRUG OFFENSE
1762,185,EXTORTION
1763,185,FIREARM OFFENSE
1764,185,FRAUD
1765,185,HOMICIDE
1766,185,IDENTITY THEFT
1767,185,ILLEGAL POSSESSION
1768,185,KIDNAPPING
1769,185,PUBLIC INTOXICATION
1770,185,ROBBERY
1771,185,SEXUAL ASSAULT
1772,185,SHOPLIFTING
1773,185,TRAFFIC VIOLATION
1774,185,VANDALISM
1775,186,ARSON
1776,186,ASSAULT
1777,186,BURGLARY
1778,186,COUNTERFEITING
1779,186,CYBERCRIME
1780,186,DOMESTIC VIOLENCE
1781,186,DRUG OFFENSE
1782,186,EXTORTION
1783,186,FIREARM OFFENSE
1784,186,FRAUD
1785,186,HOMICIDE
1786,186,IDENTITY THEFT
1787,186,ILLEGAL POSSESSION
1788,186,KIDNAPPING
1789,186,PUBLIC INTOXICATION
1790,186,ROBBERY
1791,186,SEXUAL ASSAULT
1792,186,SHOPLIFTING
1793,186,TRAFFIC VIOLATION
1794,186,VANDALISM
1795,186,VEHICLE - STOLEN
1796,187,ARSON
1797,187,ASSAULT
1798,187,BURGLARY
1799,187,COUNTERFEITING
1800,187,CYBERCRIME
1801,187,DOMESTIC VIOLENCE
1802,187,DRUG OFFENSE
1803,187,EXTORTION
1804,187,FIREARM OFFENSE
1805,187,FRAUD
1806,187,HOMICIDE
1807,187,IDENTITY THEFT
1808,187,ILLEGAL POSSESSION
1809,187,KIDNAPPING
1810,187,PUBLIC INTOXICATION
1811,187,ROBBERY
1812,187,SEXUAL ASSAULT
1813,187,SHOPLIFTING
1814,187,TRAFFIC VIOLATION
1815,187,VANDALISM
1816,187,VEHICLE - STOLEN
1817,188,ARSON
1818,188,BURGLARY
1819,188,COUNTERFEITING
1820,188,CYBERCRIME
1821,188,DOMESTIC VIOLENCE
1822,188,DRUG OFFENSE
1823,188,EXTORTION
1824,188,FIREARM OFFENSE
1825,188,FRAUD
1826,188,HOMICIDE
1827,188,IDENTITY THEFT
1828,188,ILLEGAL POSSESSION
1829,188,KIDNAPPING
1830,188,PUBLIC INTOXICATION
1831,188,ROBBERY
1832,188,SEXUAL ASSAULT
1833,188,SHOPLIFTING
1834,188,TRAFFIC VIOLATION
1835,188,VANDALISM
1836,188,VEHICLE - STOLEN
1837,189,ARSON
1838,189,ASSAULT
1839,189,BURGLARY
1840,189,COUNTERFEITING
1841,189,CYBERCRIME
1842,189,DOMESTIC VIOLENCE
1843,189,DRUG OFFENSE
1844,189,EXTORTION
1845,189,FIREARM OFFENSE
1846,189,FRAUD
1847,189,HOMICIDE
1848,189,IDENTITY THEFT
1849,189,ILLEGAL POSSESSION
1850,189,KIDNAPPING
1851,189,PUBLIC INTOXICATION
1852,189,ROBBERY
1853,189,SEXUAL ASSAULT
1854,189,SHOPLIFTING
1855,189,TRAFFIC VIOLATION
1856,189,VANDALISM
1857,189,VEHICLE - STOLEN
1858,190,ARSON
1859,190,ASSAULT
1860,190,BURGLARY
1861,190,COUNTERFEITING
1862,190,CYBERCRIME
1863,190,DOMESTIC VIOLENCE
1864,190,DRUG OFFENSE
1865,190,EXTORTION
1866,190,FIREARM OFFENSE
1867,190,FRAUD
1868,190,HOMICIDE
1869,190,IDENTITY THEFT
1870,190,ILLEGAL POSSESSION
1871,190,KIDNAPPING
1872,190,PUBLIC INTOXICATION
1873,190,ROBBERY
1874,190,SEXUAL ASSAULT
1875,190,SHOPLIFTING
1876,190,TRAFFIC VIOLATION
1877,190,VANDALISM
1878,190,VEHICLE - STOLEN
1879,191,ARSON
1880,191,ASSAULT
1881,191,BURGLARY
1882,191,COUNTERFEITING
1883,191,CYBERCRIME
1884,191,DRUG OFFENSE
1885,191,EXTORTION
1886,191,FIREARM OFFENSE
1887,191,FRAUD
1888,191,HOMICIDE
1889,191,IDENTITY THEFT
1890,191,ILLEGAL POSSESSION
1891,191,KIDNAPPING
1892,191,PUBLIC INTOXICATION
1893,191,ROBBERY
1894,191,SEXUAL ASSAULT
1895,191,SHOPLIFTING
1896,191,TRAFFIC VIOLATION
1897,191,VANDALISM
1898,191,VEHICLE - STOLEN
1899,192,ARSON
1900,192,ASSAULT
1901,192,BURGLARY
1902,192,COUNTERFEITING
1903,192,CYBERCRIME
1904,192,DOMESTIC VIOLENCE
1905,192,DRUG OFFENSE
1906,192,EXTORTION
1907,192,FIREARM OFFENSE
1908,192,FRAUD
1909,192,HOMICIDE
1910,192,IDENTITY THEFT
1911,192,ILLEGAL POSSESSION
1912,192,KIDNAPPING
1913,192,ROBBERY
1914,192,SEXUAL ASSAULT
1915,192,SHOPLIFTING
1916,192,TRAFFIC VIOLATION
1917,192,VANDALISM
1918,192,VEHICLE - STOLEN
1919,193,ARSON
1920,193,ASSAULT
1921,193,BURGLARY
1922,193,CYBERCRIME
1923,193,DOMESTIC VIOLENCE
1924,193,DRUG OFFENSE
1925,193,EXTORTION
1926,193,FIREARM OFFENSE
1927,193,FRAUD
1928,193,HOMICIDE
1929,193,IDENTITY THEFT
1930,193,ILLEGAL POSSESSION
1931,193,KIDNAPPING
1932,193,PUBLIC INTOXICATION
1933,193,ROBBERY
1934,193,SEXUAL ASSAULT
1935,193,SHOPLIFTING
1936,193,TRAFFIC VIOLATION
1937,193,VANDALISM
